speed,acc_norm,engine_speed,throttle_position,delta_acc_lat,cluster_id,driver,client
54,0.5,1863,19.7,0.1,2,J,J
55,0.670820393249937,2063,34.8,0.2,2,J,J
57,0.565685424949238,2266,47.4,0.2,3,J,J
57,0.412310562561766,1870,6.6,0.3,2,J,J
55,0.608276253029822,1910,8.9,0.0,2,J,J
54,0.728010988928052,1852,8.9,0.3,2,J,J
52,0.58309518948453,1794,8.5,0.1,2,J,J
50,0.848528137423857,1737,8.0,0.3,2,J,J
48,1.70880074906351,1661,7.5,1.0,1,J,J
47,1.52315462117278,1600,7.5,0.2,1,J,J
45,1.43178210632764,1544,7.5,0.0999999999999999,1,J,J
43,0.707106781186548,1483,7.1,0.8,1,J,J
42,0.608276253029822,1424,7.1,0.4,1,J,J
39,0.721110255092798,1253,5.7,0.5,1,J,J
37,0.565685424949238,1114,6.1,0.0,1,J,J
37,0.223606797749979,1385,9.9,0.6,2,J,J
38,0.53851648071345,1326,7.1,0.3,1,J,J
38,0.5,1164,6.1,0.2,1,J,J
37,0.921954445729289,1017,6.1,0.1,1,J,J
33,1.80277563773199,952,6.1,0.1,1,J,J
27,2.2,925,5.7,0.1,1,J,J
24,0.905538513813742,880,5.7,0.1,1,J,J
21,1.3,962,6.1,0.1,1,J,J
18,1.1,1069,6.6,0.0,1,J,J
14,1.70293863659264,954,7.1,0.1,1,J,J
9,2.02484567313166,859,7.5,0.6,1,J,J
6,0.632455532033676,828,6.6,0.5,1,J,J
5,0.14142135623731,815,6.6,0.1,1,J,J
5,0.316227766016838,820,6.6,0.4,1,J,J
4,0.721110255092798,793,6.6,0.3,1,J,J
4,0.632455532033676,771,6.6,0.4,1,J,J
2,0.6,765,7.1,0.2,1,J,J
3,1.10453610171873,1156,11.3,0.1,1,J,J
8,1.70293863659264,1692,17.4,0.0,1,J,J
14,1.70293863659264,2445,19.7,0.0,2,J,J
20,1.43178210632764,2452,23.0,0.2,2,J,J
25,1.77200451466693,2669,52.1,0.2,3,J,J
31,1.52315462117278,2981,27.7,0.1,3,J,J
35,1.14017542509914,2450,21.6,0.1,2,J,J
38,1.06301458127347,2548,23.0,0.1,2,J,J
40,0.921954445729289,2172,27.3,0.1,2,J,J
43,0.860232526704263,2139,27.7,0.2,2,J,J
45,0.670820393249937,2197,20.7,0.2,2,J,J
47,0.53851648071345,2167,14.6,0.2,2,J,J
47,0.608276253029822,1786,12.7,0.1,2,J,J
49,0.0,1683,7.5,0.6,2,J,J
48,0.3,1651,5.7,0.0,2,J,J
47,0.4,1612,7.1,0.0,2,J,J
45,0.509901951359279,1546,7.1,0.1,2,J,J
43,0.608276253029822,1447,6.6,0.0,1,J,J
40,0.4,1365,6.1,0.1,1,J,J
38,0.509901951359279,1235,5.2,0.1,1,J,J
36,0.3,972,6.1,0.1,1,J,J
34,0.509901951359279,964,6.1,0.1,1,J,J
32,0.509901951359279,985,5.7,0.0,1,J,J
30,0.4,955,5.7,0.1,1,J,J
28,0.7,907,5.7,0.0,1,J,J
26,0.5,870,5.7,0.0,1,J,J
24,0.5,852,5.7,0.0,1,J,J
22,0.806225774829855,872,6.1,0.1,1,J,J
19,0.8,1072,6.6,0.1,1,J,J
16,1.00498756211209,997,6.6,0.1,1,J,J
11,1.61245154965971,905,7.5,0.1,1,J,J
6,1.60312195418814,849,7.1,0.1,1,J,J
3,0.707106781186547,799,7.1,0.0,1,J,J
2,0.223606797749979,714,7.1,0.0,1,J,J
4,0.707106781186547,1048,9.9,0.0,1,J,J
7,1.20415945787923,1495,13.6,0.0,1,J,J
12,1.30384048104053,2048,16.0,0.0,1,J,J
16,1.3,2175,18.3,0.1,2,J,J
21,1.30384048104053,2220,20.2,0.1,2,J,J
25,1.11803398874989,2493,17.9,0.3,2,J,J
27,0.1,2038,8.0,0.1,2,J,J
27,0.412310562561766,1812,11.3,0.3,1,J,J
27,0.728010988928052,1843,11.8,0.3,1,J,J
28,1.4,1851,9.9,0.7,1,J,J
29,1.80277563773199,1846,9.4,0.4,1,J,J
29,2.60768096208106,1901,11.3,0.8,1,J,J
31,2.53179778023443,2114,16.9,0.1,1,J,J
33,2.45153013442625,2226,17.4,0.1,1,J,J
34,1.0,1979,18.8,1.6,2,J,J
36,0.58309518948453,1912,16.9,0.5,2,J,J
38,0.6,1926,19.3,0.3,2,J,J
41,0.707106781186547,2001,24.9,0.1,2,J,J
44,0.6,2121,24.4,0.1,2,J,J
46,0.447213595499958,2234,15.5,0.2,2,J,J
48,0.1,2047,14.1,0.2,2,J,J
49,0.282842712474619,1802,13.6,0.2,2,J,J
50,0.424264068711929,1696,6.1,0.1,2,J,J
49,0.53851648071345,1668,7.5,0.1,2,J,J
48,0.53851648071345,1639,7.5,0.0,2,J,J
47,0.707106781186548,1590,7.5,0.3,2,J,J
45,0.640312423743285,1546,7.1,0.1,2,J,J
44,0.447213595499958,1511,6.6,0.2,2,J,J
43,0.608276253029822,1460,5.7,0.1,1,J,J
40,1.00498756211209,1376,6.6,0.2,1,J,J
37,1.00498756211209,1151,5.2,0.0,1,J,J
34,1.11803398874989,985,6.6,0.1,1,J,J
30,1.31529464379659,1020,6.1,0.0,1,J,J
26,1.30384048104053,959,6.1,0.1,1,J,J
20,2.20227155455452,900,6.1,0.0,1,J,J
13,2.4,909,7.5,0.1,1,J,J
6,1.8,843,7.1,0.0,1,J,J
3,0.3,793,7.1,0.0,1,J,J
2,0.2,772,7.1,0.0,1,J,J
2,0.0,736,6.6,0.0,1,J,J
2,0.0,753,6.6,0.0,1,J,J
2,0.1,756,6.6,0.0,1,J,J
3,0.1,761,6.6,0.0,1,J,J
4,0.509901951359279,990,8.9,0.1,1,J,J
6,0.7,1265,9.9,0.1,1,J,J
9,0.707106781186547,1543,12.7,0.1,1,J,J
13,1.5,2207,18.3,0.1,2,J,J
18,1.30384048104053,2289,19.3,0.1,2,J,J
22,1.40356688476182,2374,27.3,0.0,2,J,J
28,1.60312195418814,2856,31.5,0.2,3,J,J
32,0.8,2573,19.3,0.1,2,J,J
35,0.707106781186547,2425,20.2,0.1,2,J,J
37,0.806225774829855,2241,45.6,0.0,3,J,J
40,0.905538513813742,2067,87.8,0.0,3,J,J
42,0.316227766016838,2066,15.0,0.0,2,J,J
41,0.905538513813742,1544,7.5,0.0,1,J,J
39,0.565685424949238,1365,8.5,0.5,1,J,J
39,0.223606797749979,1844,48.8,0.3,2,J,J
40,0.316227766016838,2665,33.4,0.0,2,J,J
42,0.640312423743285,2590,20.7,0.5,2,J,J
46,0.806225774829855,2414,22.6,0.3,2,J,J
48,0.412310562561766,2356,16.9,0.0,2,J,J
49,0.1,1873,11.3,0.1,2,J,J
49,0.223606797749979,1828,20.7,0.1,2,J,J
51,0.53851648071345,1806,44.6,0.1,2,J,J
52,0.3,1811,39.0,0.2,2,J,J
51,0.632455532033676,1741,6.6,0.2,2,J,J
49,0.670820393249937,1700,8.0,0.1,2,J,J
48,0.5,1637,7.5,0.3,2,J,J
47,0.53851648071345,1587,7.5,0.2,2,J,J
45,0.860232526704263,1540,7.5,0.5,1,J,J
44,0.707106781186548,1491,7.1,0.2,1,J,J
42,0.565685424949238,1442,6.6,0.1,1,J,J
41,0.316227766016838,1458,9.9,0.1,2,J,J
42,0.2,1467,9.4,0.1,2,J,J
41,0.424264068711929,1405,5.7,0.1,1,J,J
40,0.5,1362,5.7,0.1,1,J,J
39,0.58309518948453,1291,5.7,0.1,1,J,J
35,1.3,1048,6.1,0.2,1,J,J
31,1.552417469626,936,5.7,0.1,1,J,J
27,0.761577310586391,1010,9.9,0.1,1,J,J
28,1.0770329614269,2141,78.4,0.1,3,J,J
33,1.4560219778561,2454,100.0,0.0,3,J,J
37,1.39283882771841,2659,100.0,0.1,3,J,J
42,1.39283882771841,2907,80.8,0.0,3,J,J
45,0.921954445729289,2748,37.6,0.3,3,J,J
48,0.921954445729289,2610,96.3,0.0,3,J,J
52,0.921954445729289,2757,90.6,0.0,3,J,J
54,0.447213595499958,2560,17.9,0.0,2,J,J
54,0.1,1939,9.4,0.2,2,J,J
54,0.223606797749979,1921,9.9,0.2,2,J,J
56,0.670820393249937,2372,36.2,0.1,2,J,J
58,0.53851648071345,2359,78.9,0.1,3,J,J
60,0.670820393249937,2438,75.1,0.1,3,J,J
61,0.360555127546399,2240,18.8,0.1,2,J,J
61,0.4,2080,6.6,0.2,2,J,J
60,0.412310562561766,2051,7.5,0.1,2,J,J
58,0.509901951359279,2006,6.6,0.2,2,J,J
57,0.670820393249937,1947,9.4,0.2,2,J,J
54,0.905538513813742,1847,8.5,0.2,2,J,J
51,1.56524758424985,1743,8.0,0.6,1,J,J
46,1.96468827043885,1551,7.1,0.2,1,J,J
39,2.06155281280883,1328,6.1,1.0,1,J,J
33,1.82482875908947,955,6.1,0.2,1,J,J
27,1.81107702762748,972,6.1,0.1,1,J,J
21,2.30217288664427,915,6.1,0.3,1,J,J
12,2.80178514522438,903,7.5,0.0,1,J,J
5,1.80277563773199,844,7.1,0.2,1,J,J
2,0.223606797749979,795,7.1,0.0,1,J,J
2,0.316227766016838,765,7.1,0.0,1,J,J
4,0.707106781186547,1060,8.5,0.0,1,J,J
6,0.608276253029822,1239,10.4,0.0,1,J,J
10,1.50332963783729,1867,16.9,0.0,1,J,J
16,1.5,2559,19.7,0.1,2,J,J
21,1.30384048104053,2292,19.7,0.1,2,J,J
25,1.0770329614269,2535,17.9,0.3,2,J,J
28,0.806225774829855,2224,16.5,0.0,2,J,J
30,0.447213595499958,2045,14.1,0.2,2,J,J
31,0.14142135623731,1985,10.8,0.1,2,J,J
32,0.14142135623731,1608,8.5,0.0,2,J,J
32,0.223606797749979,1694,13.2,0.0,2,J,J
33,0.412310562561766,1807,13.6,0.2,2,J,J
34,0.1,1718,8.9,0.2,2,J,J
33,0.316227766016838,1272,5.2,0.2,1,J,J
32,0.316227766016838,1214,6.1,0.0,1,J,J
32,0.3,1470,6.6,0.1,1,J,J
31,0.412310562561766,1440,5.7,0.1,1,J,J
29,0.8,1387,5.7,0.1,1,J,J
23,2.40208242989286,1097,6.1,0.1,1,J,J
14,3.10161248385416,904,7.1,0.2,1,J,J
5,2.80178514522438,874,7.5,0.0,1,J,J
4,1.7,1426,13.6,0.0,1,J,J
9,1.3,1736,13.6,0.0,1,J,J
14,1.14017542509914,2216,16.5,0.3,1,J,J
18,1.4422205101856,2028,17.9,0.5,1,J,J
24,1.00498756211209,2291,7.5,0.2,1,J,J
25,0.2,1691,6.6,1.0,1,J,J
26,0.5,1541,7.5,0.3,1,J,J
27,0.412310562561766,1621,7.5,0.4,1,J,J
28,0.412310562561766,1719,7.5,0.0,1,J,J
30,0.58309518948453,1902,8.9,0.4,2,J,J
31,0.5,1876,19.3,0.2,2,J,J
33,0.806225774829855,2018,21.6,0.1,2,J,J
36,1.11803398874989,1832,16.5,0.6,2,J,J
38,0.447213595499958,1873,18.3,0.8,2,J,J
40,0.58309518948453,1940,18.3,0.1,2,J,J
41,0.894427190999916,2004,16.5,0.5,2,J,J
42,0.640312423743285,2029,17.9,0.4,2,J,J
43,0.608276253029822,2084,20.7,0.3,2,J,J
44,0.781024967590665,2116,19.3,0.4,2,J,J
42,0.632455532033676,1835,6.6,0.3,2,J,J
37,1.21655250605964,1296,8.5,0.0,1,J,J
31,1.61245154965971,1072,6.6,0.0,1,J,J
25,1.20415945787923,985,5.7,0.1,1,J,J
18,2.30217288664427,903,6.1,0.0,1,J,J
10,1.50332963783729,881,8.0,0.0,1,J,J
6,0.223606797749979,872,6.6,0.1,1,J,J
4,0.223606797749979,790,7.1,0.1,1,J,J
4,1.0,1165,12.2,0.1,1,J,J
8,2.5,1863,22.1,0.0,1,J,J
14,2.1,2362,21.1,0.0,2,J,J
17,1.62788205960997,2465,21.1,0.3,2,J,J
20,0.921954445729289,2072,12.2,0.3,2,J,J
21,0.447213595499958,1626,7.1,0.2,1,J,J
22,0.223606797749979,1440,8.0,0.5,1,J,J
24,0.223606797749979,1510,7.1,0.0,1,J,J
25,0.360555127546399,1608,9.4,0.2,1,J,J
27,0.14142135623731,1783,10.8,0.4,2,J,J
28,0.316227766016838,1732,7.5,0.0,2,J,J
29,0.53851648071345,1659,7.1,0.1,1,J,J
29,0.223606797749979,1823,12.2,0.0,2,J,J
30,0.316227766016838,1982,9.4,0.1,2,J,J
30,0.14142135623731,1662,11.8,0.2,2,J,J
31,0.223606797749979,1694,10.4,0.0,2,J,J
31,0.223606797749979,1665,13.2,0.1,2,J,J
33,0.707106781186547,2017,24.9,0.1,2,J,J
36,0.761577310586391,2071,21.1,0.2,2,J,J
38,0.58309518948453,1941,17.4,0.0,2,J,J
40,0.53851648071345,1947,16.0,0.1,2,J,J
41,0.360555127546399,1994,11.3,0.1,2,J,J
41,0.316227766016838,2006,10.8,0.0,2,J,J
41,0.3,1993,12.7,0.0,2,J,J
42,0.5,2038,16.0,0.1,2,J,J
43,0.360555127546399,2095,14.6,0.1,2,J,J
45,0.360555127546399,1874,23.5,0.1,2,J,J
46,0.58309518948453,2349,89.7,0.1,3,J,J
48,0.854400374531753,2603,73.3,0.0,3,J,J
50,0.58309518948453,2454,21.6,0.0,2,J,J
49,0.5,2304,57.8,0.0,3,J,J
50,0.948683298050514,2679,66.2,0.0,3,J,J
51,0.58309518948453,2557,22.1,0.0,2,J,J
51,0.412310562561766,2077,22.6,0.2,2,J,J
51,0.640312423743285,1944,32.9,0.3,2,J,J
50,0.424264068711929,1795,17.4,0.1,2,J,J
50,0.223606797749979,1733,15.0,0.2,2,J,J
49,0.316227766016838,1681,10.8,0.2,2,J,J
44,0.424264068711929,1396,8.5,0.6,1,J,J
42,0.806225774829855,1513,8.5,0.5,1,J,J
41,1.50332963783729,1617,14.6,0.7,1,J,J
40,1.11803398874989,1978,25.8,0.5,2,J,J
40,0.632455532033676,1993,22.6,0.8,2,J,J
41,1.20830459735946,1998,21.6,1.3,2,J,J
41,1.48660687473185,2025,25.8,0.3,2,J,J
42,1.31529464379659,1739,13.2,0.0999999999999999,2,J,J
43,0.806225774829855,1995,24.4,0.6,2,J,J
45,0.608276253029822,2118,46.5,0.8,3,J,J
47,0.632455532033676,2179,44.6,0.1,3,J,J
48,0.282842712474619,1602,6.6,0.0,2,J,J
47,0.447213595499958,1556,22.6,0.2,2,J,J
49,0.854400374531753,2606,94.4,0.1,3,J,J
51,0.806225774829855,2674,55.4,0.2,3,J,J
54,0.860232526704263,2809,28.7,0.6,3,J,J
56,0.509901951359279,2861,21.6,0.4,2,J,J
57,0.3,2854,17.9,0.1,2,J,J
59,0.316227766016838,2831,18.3,0.1,2,J,J
60,0.3,2669,20.2,0.1,2,J,J
61,0.316227766016838,2192,21.6,0.1,2,J,J
62,0.316227766016838,2156,24.4,0.0,2,J,J
64,0.509901951359279,2207,78.9,0.0,3,J,J
66,0.5,2264,100.0,0.1,3,J,J
68,0.509901951359279,2329,79.4,0.1,3,J,J
68,0.360555127546399,2206,7.1,0.2,2,J,J
67,0.316227766016838,1787,16.0,0.2,2,J,J
68,0.5,2561,88.8,0.2,3,J,J
69,0.4,3067,100.0,0.3,3,J,J
71,0.53851648071345,3368,36.6,0.2,3,J,J
71,0.412310562561766,2564,24.9,0.2,2,J,J
72,0.424264068711929,2393,60.6,0.1,3,J,J
73,0.1,2232,25.8,0.3,2,J,J
72,0.58309518948453,1880,7.1,0.3,2,J,J
71,0.223606797749979,1911,16.5,0.1,2,J,J
71,0.14142135623731,1898,10.4,0.1,2,J,J
71,0.316227766016838,1973,16.5,0.2,2,J,J
71,0.360555127546399,2322,74.2,0.1,3,J,J
73,0.360555127546399,2359,55.9,0.0,3,J,J
74,0.3,2180,28.7,0.2,2,J,J
74,0.223606797749979,2041,22.1,0.2,2,J,J
75,0.14142135623731,2020,22.1,0.3,2,J,J
76,0.282842712474619,2026,47.9,0.1,2,J,J
77,0.223606797749979,2047,37.1,0.1,2,J,J
78,0.2,2072,52.6,0.1,3,J,J
78,0.223606797749979,2060,8.5,0.1,2,J,J
77,0.1,2436,50.7,0.0,3,J,J
78,0.509901951359279,2965,100.0,0.0,3,J,J
80,0.5,3019,80.3,0.1,3,J,J
81,0.282842712474619,2696,20.7,0.2,2,J,J
82,0.14142135623731,2391,34.8,0.1,2,J,J
83,0.2,2338,97.7,0.1,3,J,J
84,0.2,2265,30.1,0.0,2,J,J
83,0.412310562561766,2191,7.1,0.1,2,J,J
82,0.424264068711929,2200,13.6,0.2,2,J,J
81,0.3,2156,7.5,0.3,2,J,J
79,0.728010988928052,2098,8.0,0.2,2,J,J
77,0.608276253029822,2031,9.4,0.1,2,J,J
75,0.5,1984,9.9,0.1,2,J,J
75,0.1,2059,17.4,0.1,2,J,J
74,0.316227766016838,1985,10.8,0.2,2,J,J
73,0.360555127546399,1954,7.5,0.5,2,J,J
72,0.640312423743285,1904,7.1,0.2,2,J,J
70,0.53851648071345,1866,8.9,0.2,2,J,J
69,0.509901951359279,1815,8.5,0.1,2,J,J
67,0.360555127546399,1781,7.5,0.1,2,J,J
67,0.2,2043,27.3,0.0,2,J,J
67,0.412310562561766,2583,63.4,0.1,3,J,J
68,0.14142135623731,2265,17.9,0.0,2,J,J
68,0.2,2011,14.6,0.1,2,J,J
68,0.223606797749979,1985,22.1,0.1,2,J,J
69,0.223606797749979,1880,17.4,0.3,2,J,J
68,0.316227766016838,1797,6.6,0.1,2,J,J
67,0.282842712474619,1858,13.6,0.1,2,J,J
68,0.14142135623731,1867,16.0,0.3,2,J,J
67,0.424264068711929,1773,6.1,0.4,2,J,J
65,0.5,1737,8.0,0.0,2,J,J
65,0.223606797749979,1874,21.1,0.1,2,J,J
65,0.53851648071345,2056,44.2,0.3,3,J,J
66,0.761577310586391,2512,21.6,0.2,2,J,J
67,1.11803398874989,2500,29.1,0.4,2,J,J
68,1.21655250605964,2504,17.9,0.0999999999999999,2,J,J
67,0.670820393249937,2095,10.8,0.6,2,J,J
67,1.10453610171873,2055,19.7,0.5,2,J,J
68,1.00498756211209,2084,18.8,0.1,2,J,J
68,1.10453610171873,2001,16.5,0.1,2,J,J
67,0.98488578017961,1713,6.1,0.2,2,J,J
66,0.670820393249937,1803,11.8,0.3,2,J,J
66,0.905538513813742,1835,16.9,0.3,2,J,J
67,1.0,1773,13.6,0.1,2,J,J
67,1.00498756211209,1782,16.0,0.0,2,J,J
67,0.806225774829855,1781,13.6,0.2,2,J,J
67,0.806225774829855,1782,12.2,0.0,2,J,J
67,0.509901951359279,1793,18.8,0.3,2,J,J
68,1.01980390271856,1811,23.0,0.5,2,J,J
69,1.10453610171873,1830,19.7,0.1,2,J,J
69,1.00498756211209,1829,8.9,0.1,2,J,J
68,0.2,1846,9.4,0.8,2,J,J
67,0.670820393249937,1770,6.1,0.4,2,J,J
66,0.640312423743285,1736,7.5,0.2,2,J,J
64,0.640312423743285,1718,8.0,0.1,2,J,J
64,0.223606797749979,1760,11.3,0.4,2,J,J
64,0.1,1744,12.7,0.2,2,J,J
63,0.4,1662,6.1,0.1,2,J,J
63,0.1,1751,14.1,0.0,2,J,J
63,0.1,1716,14.6,0.0,2,J,J
63,0.14142135623731,1706,20.7,0.1,2,J,J
64,0.1,1711,18.3,0.1,2,J,J
65,0.316227766016838,1725,16.9,0.3,2,J,J
65,0.316227766016838,1736,16.5,0.0,2,J,J
65,0.3,1739,11.3,0.0,2,J,J
64,0.53851648071345,1685,5.7,0.1,2,J,J
61,1.00498756211209,1624,7.5,0.1,2,J,J
57,1.48660687473185,1506,7.1,0.4,1,J,J
54,0.608276253029822,1720,8.0,0.6,2,J,J
54,0.3,2129,20.2,0.1,2,J,J
54,0.1,1907,13.2,0.1,2,J,J
54,0.223606797749979,1874,13.6,0.3,2,J,J
54,0.6,1874,10.4,0.4,2,J,J
54,0.447213595499958,1993,18.3,0.2,2,J,J
55,0.53851648071345,1997,16.5,0.1,2,J,J
56,0.58309518948453,2036,55.4,0.2,3,J,J
57,0.608276253029822,2014,14.1,0.3,2,J,J
58,0.424264068711929,2087,21.1,0.3,2,J,J
59,0.5,2064,20.2,0.1,2,J,J
60,0.670820393249937,2072,22.6,0.2,2,J,J
60,0.5,2047,6.6,0.2,2,J,J
59,0.4,2101,24.0,0.0,2,J,J
60,0.707106781186548,2148,92.5,0.1,3,J,J
62,0.781024967590665,2160,100.0,0.1,3,J,J
63,0.58309518948453,2195,46.5,0.1,3,J,J
56,2.51793566240283,1830,8.5,0.2,1,J,J
49,2.10237960416286,1651,8.0,0.2,1,J,J
45,0.5,1525,7.1,0.1,2,J,J
40,2.00249843945008,1392,6.6,0.1,1,J,J
34,1.60312195418814,988,6.1,0.0,1,J,J
31,0.412310562561766,1024,5.7,0.0,1,J,J
30,0.282842712474619,1252,8.0,0.1,1,J,J
29,0.53851648071345,1389,6.1,0.0,1,J,J
27,0.58309518948453,1113,5.7,0.1,1,J,J
26,0.447213595499958,953,5.7,0.1,1,J,J
24,0.316227766016838,912,5.7,0.1,1,J,J
23,0.316227766016838,1166,6.1,0.0,1,J,J
22,0.14142135623731,1459,8.5,0.0,1,J,J
22,0.282842712474619,1571,11.8,0.1,1,J,J
23,0.223606797749979,1571,8.5,0.1,1,J,J
22,0.316227766016838,1343,6.6,0.0,1,J,J
21,0.412310562561766,1216,6.6,0.0,1,J,J
20,0.316227766016838,1150,6.6,0.0,1,J,J
19,0.316227766016838,1106,6.6,0.0,1,J,J
18,0.316227766016838,1075,6.6,0.0,1,J,J
17,0.223606797749979,1041,6.6,0.0,1,J,J
16,0.14142135623731,1228,9.9,0.0,1,J,J
18,0.7,1624,16.0,0.1,1,J,J
20,0.608276253029822,1655,11.8,0.1,1,J,J
20,0.14142135623731,1364,7.1,0.0,1,J,J
20,0.14142135623731,1465,11.8,0.0,1,J,J
22,0.8,1688,17.4,0.1,1,J,J
24,0.5,1637,12.2,0.0,2,J,J
25,0.1,1697,11.3,0.0,2,J,J
25,0.223606797749979,1736,11.3,0.1,2,J,J
26,0.14142135623731,1733,9.9,0.0,2,J,J
24,0.316227766016838,1422,7.1,0.0,1,J,J
23,0.316227766016838,1351,6.6,0.0,1,J,J
21,0.316227766016838,1254,6.6,0.0,1,J,J
20,0.223606797749979,1238,8.5,0.0,1,J,J
21,0.806225774829855,1753,17.9,0.0,2,J,J
23,0.608276253029822,1754,11.8,0.0,2,J,J
23,0.1,1598,10.4,0.1,1,J,J
24,0.4,1726,13.6,0.0,2,J,J
25,0.223606797749979,1636,8.5,0.1,1,J,J
24,0.223606797749979,1540,8.5,0.0,1,J,J
24,0.608276253029822,1819,21.6,0.0,2,J,J
25,0.223606797749979,1704,8.9,0.0,2,J,J
24,0.316227766016838,1479,7.1,0.0,1,J,J
22,0.412310562561766,1318,6.6,0.0,1,J,J
21,0.316227766016838,1221,6.6,0.0,1,J,J
20,0.14142135623731,1428,11.8,0.0,1,J,J
20,0.223606797749979,1431,7.1,0.0,1,J,J
19,0.223606797749979,1189,6.1,0.0,1,J,J
18,0.14142135623731,1196,8.0,0.0,1,J,J
18,0.14142135623731,1159,6.1,0.0,1,J,J
17,0.1,1238,10.4,0.0,1,J,J
18,0.608276253029822,1562,12.7,0.0,1,J,J
18,0.1,1256,6.6,0.0,1,J,J
18,0.223606797749979,1380,12.2,0.0,1,J,J
20,0.707106781186547,1695,15.0,0.0,1,J,J
21,0.608276253029822,1677,12.7,0.0,1,J,J
22,0.14142135623731,1497,8.5,0.0,1,J,J
21,0.223606797749979,1344,6.6,0.0,1,J,J
20,0.360555127546399,1196,7.1,0.1,1,J,J
20,0.509901951359279,1619,14.1,0.1,1,J,J
21,0.1,1448,8.5,0.1,1,J,J
20,0.223606797749979,1238,6.1,0.1,1,J,J
19,0.316227766016838,1112,6.6,0.0,1,J,J
18,0.14142135623731,1216,7.5,0.0,1,J,J
17,0.1,1181,7.1,0.0,1,J,J
17,0.1,1158,7.1,0.0,1,J,J
16,0.14142135623731,1036,5.7,0.0,1,J,J
15,0.14142135623731,1233,11.3,0.0,1,J,J
17,0.608276253029822,1550,13.6,0.0,1,J,J
18,0.412310562561766,1480,11.3,0.0,1,J,J
19,0.608276253029822,1608,13.2,0.0,1,J,J
20,0.1,1348,6.6,0.0,1,J,J
19,0.14142135623731,1305,9.9,0.0,1,J,J
20,0.412310562561766,1567,13.2,0.0,1,J,J
21,0.316227766016838,1500,9.4,0.0,1,J,J
20,0.316227766016838,1246,6.6,0.0,1,J,J
19,0.316227766016838,1116,7.1,0.0,1,J,J
18,0.223606797749979,1411,11.8,0.0,1,J,J
18,0.14142135623731,1290,7.1,0.0,1,J,J
18,0.14142135623731,1196,8.0,0.0,1,J,J
17,0.14142135623731,1099,6.1,0.0,1,J,J
16,0.14142135623731,1063,7.1,0.0,1,J,J
15,0.223606797749979,982,6.1,0.0,1,J,J
15,0.316227766016838,1291,13.2,0.0,1,J,J
17,0.905538513813742,1679,13.6,0.0,1,J,J
17,0.282842712474619,1179,7.1,0.1,1,J,J
16,0.447213595499958,1011,6.6,0.0,1,J,J
14,0.316227766016838,961,6.6,0.1,1,J,J
14,0.412310562561766,1130,9.4,0.1,1,J,J
14,0.4,1005,6.6,0.0,1,J,J
12,0.53851648071345,890,7.1,0.1,1,J,J
12,0.509901951359279,852,7.1,0.0,1,J,J
11,0.5,839,7.1,0.0,1,J,J
10,0.5,845,7.1,0.0,1,J,J
10,0.509901951359279,919,8.0,0.0,1,J,J
11,0.707106781186548,1303,11.8,0.0,1,J,J
12,0.806225774829855,1479,11.8,0.1,1,J,J
13,0.4,1022,7.1,0.0,1,J,J
12,0.4,897,7.1,0.0,1,J,J
12,0.4,926,8.5,0.0,1,J,J
12,0.360555127546399,1096,8.0,0.1,1,J,J
12,0.565685424949238,1256,13.2,0.1,1,J,J
15,1.2369316876853,1795,17.4,0.1,1,J,J
16,0.447213595499958,1291,8.0,0.1,1,J,J
17,0.360555127546399,1338,12.7,0.1,1,J,J
19,0.894427190999916,1725,14.6,0.1,1,J,J
20,0.5,1524,13.2,0.0,1,J,J
22,0.58309518948453,1665,12.2,0.1,1,J,J
22,0.3,1502,8.5,0.0,1,J,J
22,0.360555127546399,1421,7.5,0.0,1,J,J
21,0.282842712474619,1347,7.1,0.1,1,J,J
20,0.14142135623731,1382,9.4,0.1,1,J,J
21,0.223606797749979,1506,11.3,0.0,1,J,J
21,0.1,1428,7.5,0.0,1,J,J
21,0.316227766016838,1290,7.1,0.0,1,J,J
20,0.282842712474619,1401,7.5,0.1,1,J,J
19,0.223606797749979,1261,6.6,0.1,1,J,J
19,0.14142135623731,1269,8.5,0.0,1,J,J
19,0.14142135623731,1342,9.4,0.0,1,J,J
20,0.707106781186547,1672,17.9,0.0,1,J,J
24,0.905538513813742,1760,20.7,0.0,2,J,J
25,0.223606797749979,1704,8.0,0.0,2,J,J
25,0.53851648071345,1510,6.6,0.1,1,J,J
23,0.608276253029822,1360,6.6,0.1,1,J,J
22,0.412310562561766,1272,6.6,0.0,1,J,J
21,0.316227766016838,1217,6.1,0.0,1,J,J
21,0.14142135623731,1372,8.5,0.0,1,J,J
21,0.282842712474619,1294,6.1,0.1,1,J,J
20,0.316227766016838,1151,6.1,0.1,1,J,J
20,0.360555127546399,1123,6.1,0.1,1,J,J
19,0.316227766016838,1107,6.6,0.1,1,J,J
19,0.1,1335,8.9,0.0,1,J,J
20,0.223606797749979,1226,6.1,0.0,1,J,J
19,0.316227766016838,1093,6.1,0.0,1,J,J
19,0.14142135623731,1308,9.4,0.0,1,J,J
20,0.223606797749979,1240,6.1,0.0,1,J,J
19,0.316227766016838,1093,6.1,0.0,1,J,J
19,0.223606797749979,1194,9.4,0.0,1,J,J
21,0.412310562561766,1559,9.9,0.0,1,J,J
21,0.316227766016838,1299,6.6,0.0,1,J,J
21,0.509901951359279,1180,6.6,0.0,1,J,J
