id,driver,run,time,fuel_consumption,speed,acc_long,acc_lat,acc_norm,throttle_position,engine_speed,steering_angle,deflection,delta_acc_lat,deterministic_score,fuzzy_score,jerk_score,deterministic_class,fuzzy_class,jerk_class,group_match_strength,group_match_id,cluster_id,cluster_score
45976,J,23,68,972.8,5,1.2,-0.2,1.21655250605964,16.9,1346,-109.5,115.7,0,0,0.161428603080317,1.01109171751642,Normal,Calmo,Agressivo,2,1,1,4.60124175142619
45977,J,23,69,2201.6,11,2.1,-0.9,2.28473193175917,28.7,2182,-95.4,14.1,0.7,0,0.223455518160914,1.42184378310579,Normal,Calmo,Agressivo,2,1,1,4.44954368404125
45978,J,23,70,2969.6,18,1.9,-0.6,1.99248588451713,28.2,2976,-42.5,52.9,0.3,0,0.153226193543113,1.2681177087651,Normal,Calmo,Agressivo,2,1,3,4.44007601592582
45979,J,23,71,2905.6,24,1.7,-0.2,1.71172427686237,47,2645,-3.5,39,0.4,0.0479032258064516,0.16441303527605,1.2681177087651,Agressivo,Calmo,Agressivo,2,3,3,3.07426107766041
45980,J,23,72,4070.4,31,2.1,0.1,2.10237960416286,78.4,3199,1.3,4.8,0.3,0.215032258064516,0.202023131193766,1.21727977035329,Agressivo,Calmo,Agressivo,2,3,3,3.14640194552047
45981,J,23,73,3609.6,37,1.3,0.1,1.30384048104053,41.3,3098,3.2,1.9,0,0.0175645161290322,0.165080494725883,1.1543155445696,Agressivo,Calmo,Agressivo,2,3,3,2.62060290818714
45982,J,23,74,3532.8,41,1.2,0.2,1.21655250605964,55,2884,0.6,2.6,0.1,0.0904838709677419,0.218791084356671,1.1543155445696,Agressivo,Calmo,Agressivo,2,3,3,1.75516769058035
45983,J,23,75,1664,44,0.4,0.1,0.412310562561766,14.1,2474,3,2.4,0.1,0,0.203333333333333,1.1543155445696,Normal,Calmo,Agressivo,2,1,2,1.38682022769949
45984,J,23,76,499.2,44,-0.2,0.2,0.282842712474619,6.6,1891,6.6,3.6,0.1,0,0.203333333333333,1.19825860376767,Normal,Calmo,Agressivo,2,1,2,0.856254643725581
45985,J,23,77,1459.2,44,0,0.5,0.5,28.2,1911,9.5,2.9,0.3,0,0.203333333333333,1.19825860376767,Normal,Calmo,Agressivo,2,1,2,1.07619670625406
45986,J,23,78,2662.4,47,0.7,0.6,0.921954445729289,28.7,2495,11.6,2.1,0.1,0,0.23872852233677,1.2726386418523,Normal,Calmo,Agressivo,2,1,2,2.66203845008045
45987,J,23,79,806.4,48,0,0.5,0.5,9.4,2087,-0.5,12.1,0.1,0,0.2502787456446,0.988109358027848,Normal,Calmo,Normal,2,2,2,0.647392088757086
45988,J,23,80,960,48,0,0,0,13.6,1820,3.7,4.2,0.5,0,0.2502787456446,0.988109358027848,Normal,Calmo,Normal,2,2,2,0.946563350344529
45989,J,23,81,1254.4,49,0.2,0.3,0.360555127546399,14.6,1874,2.1,1.6,0.3,0,0.261769911504425,0.988109358027848,Normal,Calmo,Normal,2,2,2,0.410107678932834
45990,J,23,82,1190.4,50,0.1,0.3,0.316227766016838,14.6,1826,3.6,1.5,0,0,0.273243243243243,1.0929800103436,Normal,Calmo,Agressivo,2,1,2,0.416755326884661
45991,J,23,83,1612.8,51,0.3,0.4,0.5,21.1,1815,5.9,2.3,0.1,0,0.284742647058823,1.17893058476534,Normal,Calmo,Agressivo,2,1,2,0.90481012772478
45992,J,23,84,1753.6,53,0.3,0.5,0.58309518948453,21.6,1817,6,0.0999999999999996,0.1,0,0.308015414258189,1.1543155445696,Normal,Calmo,Agressivo,2,1,2,1.0994580900953
45993,J,23,85,1587.2,54,0.3,0.4,0.5,19.7,1863,6.9,0.9,0.1,0,0.31990099009901,1.1543155445696,Normal,Calmo,Agressivo,2,1,2,0.831657595027049
45994,J,23,86,1920,55,0.3,0.6,0.670820393249937,34.8,2063,7.4,0.5,0.2,0,0.332040816326531,1.01109171751642,Normal,Normal,Agressivo,2,2,2,1.73813810559839
45995,J,23,87,2342.4,57,0.4,0.4,0.565685424949238,47.4,2266,2.2,5.2,0.2,0.0500322580645161,0.357417943107221,0.958606883014136,Agressivo,Normal,Normal,2,2,3,2.10399131056901
45996,J,23,88,486.4,57,-0.4,0.1,0.412310562561766,6.6,1870,2.4,0.2,0.3,0,0.357417943107221,0.750228553941578,Normal,Normal,Normal,3,2,2,0.754252492213123
45997,J,23,89,64,55,-0.6,0.1,0.608276253029822,8.9,1910,-1.7,4.1,0,0,0.332040816326531,0.750228553941577,Normal,Normal,Normal,3,2,2,1.20363665076962
45998,J,23,90,0,54,-0.7,-0.2,0.728010988928052,8.9,1852,-4.1,2.4,0.3,0,0.31990099009901,0.750228553941577,Normal,Calmo,Normal,2,2,2,1.36304699938561
45999,J,23,91,0,52,-0.5,-0.3,0.58309518948453,8.5,1794,-2.7,1.4,0.1,0,0.296315789473684,0.750228553941577,Normal,Calmo,Normal,2,2,2,1.28217327478457
46000,J,23,92,0,50,-0.6,-0.6,0.848528137423857,8,1737,-24.1,21.4,0.3,0,0.273243243243243,0.750228553941577,Normal,Calmo,Normal,2,2,2,1.73039907616752
46001,J,23,93,0,48,-0.6,-1.6,1.70880074906351,7.5,1661,-23.5,0.600000000000001,1,0,0.455573836036364,0.750228553941577,Normal,Normal,Normal,3,2,1,2.73993497231773
46002,J,23,94,0,47,-0.6,-1.4,1.52315462117278,7.5,1600,-20.3,3.2,0.2,0,0.45343093294375,0.750228553941577,Normal,Normal,Normal,3,2,1,2.37991396709093
46003,J,23,95,0,45,-0.6,-1.3,1.43178210632764,7.5,1544,-15.7,4.6,0.0999999999999999,0,0.400777888809637,0.750228553941577,Normal,Normal,Normal,3,2,1,2.15553964594252
46004,J,23,96,0,43,-0.5,-0.5,0.707106781186548,7.1,1483,-6,9.7,0.8,0,0.191158940397351,0.750228553941578,Normal,Calmo,Normal,2,2,1,1.39301561321552
46005,J,23,97,0,42,-0.6,-0.1,0.608276253029822,7.1,1424,-1,5,0.4,0,0.178731466227347,0.750228553941578,Normal,Calmo,Normal,2,2,1,1.37015878204935
46006,J,23,98,0,39,-0.6,0.4,0.721110255092798,5.7,1253,13.1,14.1,0.5,0,0.154838709677419,0.750228553941577,Normal,Calmo,Normal,2,2,1,1.13332320668409
46007,J,23,99,243.2,37,-0.4,0.4,0.565685424949238,6.1,1114,3.7,9.4,0,0,0.15875,0.643053046235637,Normal,Calmo,Normal,2,2,1,0.996411821856553
46008,J,23,100,614.4,37,-0.1,-0.2,0.223606797749979,9.9,1385,-4.3,8,0.6,0,0.15875,0.750228553941578,Normal,Calmo,Normal,2,2,2,1.39441922517168
46009,J,23,101,473.6,38,-0.2,-0.5,0.53851648071345,7.1,1326,-1.9,2.4,0.3,0,0.156772486772487,0.750228553941578,Normal,Calmo,Normal,2,2,1,1.12007707247461
46010,J,23,102,307.2,38,-0.4,-0.3,0.5,6.1,1164,-3.8,1.9,0.2,0,0.156772486772487,0.677837427471394,Normal,Calmo,Normal,2,2,1,1.15095056892391
46011,J,23,103,281.6,37,-0.9,-0.2,0.921954445729289,6.1,1017,-3.8,0,0.1,0,0.15875,0.5771577722848,Normal,Calmo,Normal,2,2,1,1.22161336721689
46012,J,23,104,294.4,33,-1.8,-0.1,1.80277563773199,6.1,952,-2.8,1,0.1,0,0.167058823529412,0.837067474325447,Normal,Calmo,Normal,2,2,1,2.4813107949254
46013,J,23,105,268.8,27,-2.2,0,2.2,5.7,925,-3.6,0.8,0.1,0,0.215019157088123,0.857404061647518,Normal,Calmo,Normal,2,2,1,3.20575588628555
46014,J,23,106,268.8,24,-0.9,-0.1,0.905538513813742,5.7,880,-0.9,2.7,0.1,0,0.160769230769231,0.837067474325447,Normal,Calmo,Normal,2,2,1,0.958499875064365
46015,J,23,107,268.8,21,-1.3,0,1.3,6.1,962,0,0.9,0.1,0,0.164925373134328,0.982279753415583,Normal,Calmo,Normal,2,2,1,1.44820423821134
46016,J,23,108,307.2,18,-1.1,0,1.1,6.6,1069,3.6,3.6,0,0,0.156772486772487,1.0929800103436,Normal,Calmo,Agressivo,2,1,1,0.976365404037047
46017,J,23,109,320,14,-1.7,0.1,1.70293863659264,7.1,954,34.3,30.7,0.1,0,0.16479571115315,1.0929800103436,Normal,Calmo,Agressivo,2,1,1,2.24052759569068
46018,J,23,110,396.8,9,-1.9,0.7,2.02484567313166,7.5,859,264.8,230.5,0.6,0,0.159434672530705,1.07710052207518,Normal,Calmo,Agressivo,2,1,1,9.69418735687471
46019,J,23,111,371.2,6,-0.6,0.2,0.632455532033676,6.6,828,202.2,62.6,0.5,0,0.152950819672131,1.0929800103436,Normal,Calmo,Agressivo,2,1,1,2.27060952856666
46020,J,23,112,307.2,5,-0.1,0.1,0.14142135623731,6.6,815,99.6,102.6,0.1,0,0.152950819672131,1.09822215077949,Normal,Calmo,Agressivo,2,1,1,4.08141340111734
46021,J,23,113,307.2,5,-0.1,-0.3,0.316227766016838,6.6,820,-118.8,218.4,0.4,0,0.152950819672131,1.09822215077949,Normal,Calmo,Agressivo,2,1,1,8.84224464515561
46022,J,23,114,294.4,4,-0.4,-0.6,0.721110255092798,6.6,793,-378.7,259.9,0.3,0,0.152950819672131,0.964579569353457,Normal,Calmo,Normal,2,2,1,10.5797352502779
46023,J,23,115,307.2,4,-0.6,-0.2,0.632455532033676,6.6,771,-344.7,34,0.4,0,0.152950819672131,0.934334414625712,Normal,Calmo,Normal,2,2,1,1.33910560939653
46024,J,23,116,345.6,2,-0.6,0,0.6,7.1,765,-142.8,201.9,0.2,0,0.152950819672131,0.750228553941579,Normal,Calmo,Normal,2,2,1,8.12617588628123
46086,J,23,178,640,3,1.1,-0.1,1.10453610171873,11.3,1156,7,0.7,0.1,0,0.156945249163477,0.964579569353459,Normal,Calmo,Normal,2,2,1,1.19852446767454
46087,J,23,179,1254.4,8,1.7,-0.1,1.70293863659264,17.4,1692,-1.6,8.6,0,0,0.16479571115315,1.09822215077949,Normal,Calmo,Agressivo,2,1,1,2.54312464309369
46088,J,23,180,1971.2,14,1.7,-0.1,1.70293863659264,19.7,2445,-3.7,2.1,0,0,0.16479571115315,1.0929800103436,Normal,Calmo,Agressivo,2,1,2,3.47266603048558
46089,J,23,181,2163.2,20,1.4,-0.3,1.43178210632764,23,2452,-13.6,9.9,0.2,0,0.170589050695068,1.0929800103436,Normal,Calmo,Agressivo,2,1,2,3.09533737867599
46090,J,23,182,3136,25,1.7,-0.5,1.77200451466693,52.1,2669,-17.8,4.2,0.2,0.0750483870967742,0.162828282828283,1.07710052207518,Agressivo,Calmo,Agressivo,2,3,3,2.60331372676173
46091,J,23,183,3200,31,1.4,-0.6,1.52315462117278,27.7,2981,-14.9,2.9,0.1,0,0.172582540924903,1.05010122721312,Normal,Calmo,Agressivo,2,1,3,3.31606538909935
46092,J,23,184,2201.6,35,0.9,-0.7,1.14017542509914,21.6,2450,-12,2.9,0.1,0,0.162828282828283,1.0717550770594,Normal,Calmo,Agressivo,2,1,2,2.45592663781744
46093,J,23,185,2304,38,0.7,-0.8,1.06301458127347,23,2548,-11.1,0.9,0.1,0,0.156772486772487,1.01109171751642,Normal,Calmo,Agressivo,2,1,2,2.50805785996394
46094,J,23,186,2176,40,0.6,-0.7,0.921954445729289,27.3,2172,-9.3,1.8,0.1,0,0.152950819672131,0.934334414625714,Normal,Calmo,Normal,2,2,2,2.0457498921606
46095,J,23,187,2278.4,43,0.7,-0.5,0.860232526704263,27.7,2139,-7.3,2,0.2,0,0.191158940397351,0.837067474325448,Normal,Calmo,Normal,2,2,2,2.04455391411184
46096,J,23,188,1971.2,45,0.6,-0.3,0.670820393249937,20.7,2197,-8,0.7,0.2,0,0.215294117647059,0.5771577722848,Normal,Calmo,Normal,2,2,2,1.48662695135532
46097,J,23,189,1420.8,47,0.2,-0.5,0.53851648071345,14.6,2167,-9.7,1.7,0.2,0,0.23872852233677,0.5771577722848,Normal,Calmo,Normal,2,2,2,0.777039229959976
46098,J,23,190,972.8,47,0.1,-0.6,0.608276253029822,12.7,1786,-9.1,0.6,0.1,0,0.23872852233677,0.677837427471395,Normal,Calmo,Normal,2,2,2,0.488729006155225
46099,J,23,191,76.8,49,0,0,0,7.5,1683,-0.5,8.6,0.6,0,0.261769911504425,0.643053046235639,Normal,Calmo,Normal,2,2,2,1.55742250893859
46100,J,23,192,473.6,48,-0.3,0,0.3,5.7,1651,-0.7,0.2,0,0,0.2502787456446,0.643053046235639,Normal,Calmo,Normal,2,2,2,0.971626484208293
46101,J,23,193,64,47,-0.4,0,0.4,7.1,1612,0,0.7,0,0,0.23872852233677,0.750228553941578,Normal,Calmo,Normal,2,2,2,1.32935027750109
46102,J,23,194,0,45,-0.5,0.1,0.509901951359279,7.1,1546,0.9,0.9,0.1,0,0.215294117647059,0.677837427471394,Normal,Calmo,Normal,2,2,2,1.471146425311
46103,J,23,195,0,43,-0.6,0.1,0.608276253029822,6.6,1447,1.1,0.2,0,0,0.191158940397351,0.750228553941578,Normal,Calmo,Normal,2,2,1,1.48668316323631
46104,J,23,196,0,40,-0.4,0,0.4,6.1,1365,0.4,0.7,0.1,0,0.152950819672131,0.750228553941578,Normal,Calmo,Normal,2,2,1,1.46042078655567
46105,J,23,197,25.6,38,-0.5,0.1,0.509901951359279,5.2,1235,0,0.4,0.1,0,0.156772486772487,0.750228553941578,Normal,Calmo,Normal,2,2,1,1.27915799277407
46106,J,23,198,281.6,36,-0.3,0,0.3,6.1,972,2.6,2.6,0.1,0,0.160769230769231,0.802028060178354,Normal,Calmo,Normal,2,2,1,1.35530282592835
46107,J,23,199,307.2,34,-0.5,0.1,0.509901951359279,6.1,964,0.6,2,0.1,0,0.164925373134328,0.802028060178354,Normal,Calmo,Normal,2,2,1,1.09558030813883
46108,J,23,200,281.6,32,-0.5,0.1,0.509901951359279,5.7,985,1.2,0.6,0,0,0.169227053140097,0.710921891552892,Normal,Calmo,Normal,2,2,1,1.06037381970083
46109,J,23,201,268.8,30,-0.4,0,0.4,5.7,955,2.1,0.9,0.1,0,0.173661971830986,0.525050613606558,Normal,Calmo,Normal,2,2,1,1.13356821215665
46110,J,23,202,256,28,-0.7,0,0.7,5.7,907,-2.7,4.8,0,0,0.169227053140097,0.491139876707793,Normal,Calmo,Calmo,3,1,1,0.870088447594532
46111,J,23,203,256,26,-0.5,0,0.5,5.7,870,-1.2,1.5,0,0,0.164925373134328,0.491139876707793,Normal,Calmo,Calmo,3,1,1,1.0274043512119
46112,J,23,204,243.2,24,-0.5,0,0.5,5.7,852,1.2,2.4,0,0,0.160769230769231,0.42870203082376,Normal,Calmo,Calmo,3,1,1,1.00307929581686
46113,J,23,205,243.2,22,-0.8,0.1,0.806225774829855,6.1,872,0.5,0.7,0.1,0,0.156772486772487,0.42870203082376,Normal,Calmo,Calmo,3,1,1,0.925672609486228
46114,J,23,206,332.8,19,-0.8,0,0.8,6.6,1072,-3.4,3.9,0.1,0,0.152950819672131,0.428702030823759,Normal,Calmo,Calmo,3,1,1,0.554412380009869
46115,J,23,207,307.2,16,-1,0.1,1.00498756211209,6.6,997,2.2,5.6,0.1,0,0.153133282507582,0.321526523117819,Normal,Calmo,Calmo,3,1,1,0.830894262201686
46116,J,23,208,371.2,11,-1.6,0.2,1.61245154965971,7.5,905,4.8,2.6,0.1,0,0.168660126539115,0.686258091051075,Normal,Calmo,Normal,2,2,1,2.02333742677558
46117,J,23,209,384,6,-1.6,0.1,1.60312195418814,7.1,849,2.7,2.1,0.1,0,0.169083122390946,0.686258091051074,Normal,Calmo,Normal,2,2,1,2.08094580408771
46118,J,23,210,371.2,3,-0.7,0.1,0.707106781186547,7.1,799,3,0.3,0,0,0.152950819672131,0.864076567430044,Normal,Calmo,Normal,2,2,1,1.12609390534301
46124,J,23,216,307.2,2,0.2,0.1,0.223606797749979,7.1,714,-24.6,2.2,0,0,0.152950819672131,1.21727977035329,Normal,Calmo,Agressivo,2,1,1,1.57638865456362
46125,J,23,217,537.6,4,0.7,0.1,0.707106781186547,9.9,1048,-0.2,24.4,0,0,0.152950819672131,1.21727977035329,Normal,Calmo,Agressivo,2,1,1,0.794566329058348
46126,J,23,218,908.8,7,1.2,0.1,1.20415945787923,13.6,1495,0.6,0.8,0,0,0.160932941196905,1.1543155445696,Normal,Calmo,Agressivo,2,1,1,1.49806102112457
46127,J,23,219,1331.2,12,1.3,0.1,1.30384048104053,16,2048,0.1,0.5,0,0,0.165080494725883,1.17404886365224,Normal,Calmo,Agressivo,2,1,1,2.39714896363829
46128,J,23,220,1651.2,16,1.3,0,1.3,18.3,2175,-16,16.1,0.1,0,0.164925373134328,1.11894515069812,Normal,Calmo,Agressivo,2,1,2,2.63405186190805
46129,J,23,221,1881.6,21,1.3,-0.1,1.30384048104053,20.2,2220,-1.2,14.8,0.1,0,0.165080494725883,1.0717550770594,Normal,Calmo,Agressivo,2,1,2,2.63528159969215
46130,J,23,222,1894.4,25,1.1,0.2,1.11803398874989,17.9,2493,1.9,3.1,0.3,0,0.162828282828283,0.802028060178354,Normal,Calmo,Normal,2,2,2,2.41295870543096
46131,J,23,223,665.6,27,0,0.1,0.1,8,2038,1.7,0.2,0.1,0,0.167058823529412,0.83017791293286,Normal,Calmo,Normal,2,2,2,1.42328880937208
46132,J,23,224,179.2,27,0.1,0.4,0.412310562561766,11.3,1812,14.6,12.9,0.3,0,0.167058823529412,0.802028060178355,Normal,Calmo,Normal,2,2,1,1.42484275333616
46133,J,23,225,832,27,0.2,0.7,0.728010988928052,11.8,1843,44.4,29.8,0.3,0,0.167058823529412,0.802028060178355,Normal,Calmo,Normal,2,2,1,1.54953581176129
46134,J,23,226,729.6,28,0,1.4,1.4,9.9,1851,50.5,6.1,0.7,0,0.169227053140097,0.750228553941579,Normal,Calmo,Normal,2,2,1,2.00462206936598
46135,J,23,227,614.4,29,-0.1,1.8,1.80277563773199,9.4,1846,73.5,23,0.4,0,0.171428571428571,0.750228553941579,Normal,Calmo,Normal,2,2,1,2.66032087015249
46136,J,23,228,678.4,29,-0.2,2.6,2.60768096208106,11.3,1901,89.6,16.1,0.8,0,0.294223052990627,0.750228553941579,Normal,Calmo,Normal,2,2,1,4.17483877371847
46137,J,23,229,1420.8,31,0.4,2.5,2.53179778023443,16.9,2114,86.2,3.39999999999999,0.1,0,0.280502913723407,0.750228553941579,Normal,Calmo,Normal,2,2,1,4.38461846833602
46138,J,23,230,1638.4,33,0.5,2.4,2.45153013442625,17.4,2226,45.9,40.3,0.1,0,0.262114998794031,0.83017791293286,Normal,Calmo,Normal,2,2,1,4.55426806933402
46139,J,23,231,1625.6,34,0.6,0.8,1,18.8,1979,5.2,40.7,1.6,0,0.164925373134328,0.83017791293286,Normal,Calmo,Normal,2,2,2,2.31010893559737
46140,J,23,232,1523.2,36,0.5,0.3,0.58309518948453,16.9,1912,2.7,2.5,0.5,0,0.160769230769231,0.83017791293286,Normal,Calmo,Normal,2,2,2,1.03061856003931
46141,J,23,233,1574.4,38,0.6,0,0.6,19.3,1926,-0.7,3.4,0.3,0,0.156772486772487,0.802028060178354,Normal,Calmo,Normal,2,2,2,1.05967095541641
46142,J,23,234,1945.6,41,0.7,-0.1,0.707106781186547,24.9,2001,-1.6,0.9,0.1,0,0.166009852216749,0.686258091051074,Normal,Calmo,Normal,2,2,2,1.53091379314232
46143,J,23,235,2099.2,44,0.6,0,0.6,24.4,2121,0.3,1.9,0.1,0,0.203333333333333,0.686258091051073,Normal,Calmo,Normal,2,2,2,1.61068935642778
46144,J,23,236,1600,46,0.4,0.2,0.447213595499958,15.5,2234,0.8,0.5,0.2,0,0.227079796264856,0.686258091051073,Normal,Calmo,Normal,2,2,2,1.00760637550008
46145,J,23,237,1113.6,48,0.1,0,0.1,14.1,2047,0.8,0,0.2,0,0.2502787456446,0.686258091051073,Normal,Calmo,Normal,2,2,2,0.791325533957952
46146,J,23,238,1228.8,49,0.2,0.2,0.282842712474619,13.6,1802,6.7,5.9,0.2,0,0.261769911504425,0.686258091051073,Normal,Calmo,Normal,2,2,2,0.531068012088868
46147,J,23,239,473.6,50,-0.3,0.3,0.424264068711929,6.1,1696,3.9,2.8,0.1,0,0.273243243243243,0.535877538529697,Normal,Calmo,Normal,2,2,2,0.854590454028913
46148,J,23,240,76.8,49,-0.5,0.2,0.53851648071345,7.5,1668,0.7,3.2,0.1,0,0.261769911504425,0.535877538529697,Normal,Calmo,Normal,2,2,2,1.26578183434613
46149,J,23,241,0,48,-0.5,0.2,0.53851648071345,7.5,1639,6.9,6.2,0,0,0.2502787456446,0.525050613606557,Normal,Calmo,Normal,2,2,2,1.38196186348027
46150,J,23,242,0,47,-0.5,0.5,0.707106781186548,7.5,1590,6.6,0.300000000000001,0.3,0,0.23872852233677,0.491139876707791,Normal,Calmo,Calmo,3,1,2,1.50763674488673
46151,J,23,243,0,45,-0.5,0.4,0.640312423743285,7.1,1546,5.3,1.3,0.1,0,0.215294117647059,0.525050613606557,Normal,Calmo,Normal,2,2,2,1.51935519484119
46152,J,23,244,89.6,44,-0.4,0.2,0.447213595499958,6.6,1511,3,2.3,0.2,0,0.203333333333333,0.525050613606556,Normal,Calmo,Normal,2,2,2,1.4274404385786
46153,J,23,245,268.8,43,-0.6,0.1,0.608276253029822,5.7,1460,-1.2,4.2,0.1,0,0.191158940397351,0.525050613606556,Normal,Calmo,Normal,2,2,1,1.34939625204991
46154,J,23,246,25.6,40,-1,-0.1,1.00498756211209,6.6,1376,-1.2,0,0.2,0,0.153133282507582,0.718955162260602,Normal,Calmo,Normal,2,2,1,1.46548823511777
46155,J,23,247,76.8,37,-1,-0.1,1.00498756211209,5.2,1151,-2.6,1.4,0,0,0.15875,0.718955162260602,Normal,Calmo,Normal,2,2,1,1.29873278912887
46156,J,23,248,307.2,34,-1.1,-0.2,1.11803398874989,6.6,985,-2.8,0.2,0.1,0,0.164925373134328,0.710921891552893,Normal,Calmo,Normal,2,2,1,1.3492361622968
46157,J,23,249,294.4,30,-1.3,-0.2,1.31529464379659,6.1,1020,-3.3,0.5,0,0,0.173661971830986,0.718955162260602,Normal,Calmo,Normal,2,2,1,1.54691307647449
46158,J,23,250,281.6,26,-1.3,-0.1,1.30384048104053,6.1,959,-3.7,0.4,0.1,0,0.165080494725883,0.718955162260602,Normal,Calmo,Normal,2,2,1,1.50502317437053
46159,J,23,251,281.6,20,-2.2,-0.1,2.20227155455452,6.1,900,-12.4,8.7,0,0,0.203872400639456,0.837067474325447,Normal,Calmo,Normal,2,2,1,3.14839838999471
46160,J,23,252,345.6,13,-2.4,0,2.4,7.5,909,1.1,13.5,0.1,0,0.2502787456446,0.802028060178354,Normal,Calmo,Normal,2,2,1,3.53296869454726
46161,J,23,253,422.4,6,-1.8,0,1.8,7.1,843,3,1.9,0,0,0.160769230769231,0.837067474325447,Normal,Calmo,Normal,2,2,1,2.45022583986086
46162,J,23,254,371.2,3,-0.3,0,0.3,7.1,793,3.7,0.7,0,0,0.152950819672131,1.35567485494279,Normal,Calmo,Agressivo,2,1,1,1.39364705146196
46163,J,23,255,371.2,2,-0.2,0,0.2,7.1,772,3,0.7,0,0,0.152950819672131,1.33862166220185,Normal,Calmo,Agressivo,2,1,1,1.56156398764811
46179,J,23,271,320,2,0,0,0,6.6,736,3,0,0,0,0.152950819672131,0.643053046235639,Normal,Calmo,Normal,2,2,1,1.90209199463128
46180,J,23,272,332.8,2,0,0,0,6.6,753,3,0,0,0,0.152950819672131,0.857404061647519,Normal,Calmo,Normal,2,2,1,1.88634344092669
46181,J,23,273,332.8,2,-0.1,0,0.1,6.6,756,3,0,0,0,0.152950819672131,0.857404061647519,Normal,Calmo,Normal,2,2,1,1.73245047177039
46182,J,23,274,320,3,0.1,0,0.1,6.6,761,3,0,0,0,0.152950819672131,0.864076567430045,Normal,Calmo,Normal,2,2,1,1.71340324528286
46183,J,23,275,473.6,4,0.5,0.1,0.509901951359279,8.9,990,21.3,18.3,0.1,0,0.152950819672131,0.864076567430045,Normal,Calmo,Normal,2,2,1,0.81733087704944
46184,J,23,276,614.4,6,0.7,0,0.7,9.9,1265,3.4,17.9,0.1,0,0.152950819672131,0.857404061647519,Normal,Calmo,Normal,2,2,1,0.566935860276075
46185,J,23,277,793.6,9,0.7,0.1,0.707106781186547,12.7,1543,-10.8,14.2,0.1,0,0.152950819672131,0.837067474325448,Normal,Calmo,Normal,2,2,1,0.875610506352546
46186,J,23,278,1638.4,13,1.5,0,1.5,18.3,2207,-4.3,6.5,0.1,0,0.173661971830986,0.802028060178355,Normal,Calmo,Normal,2,2,2,2.951851710027
46187,J,23,279,1843.2,18,1.3,0.1,1.30384048104053,19.3,2289,0.9,5.2,0.1,0,0.165080494725883,0.750228553941579,Normal,Calmo,Normal,2,2,2,2.66267836468336
46188,J,23,280,2252.8,22,1.4,0.1,1.40356688476182,27.3,2374,0.8,0.1,0,0,0.16937383669685,0.677837427471395,Normal,Calmo,Normal,2,2,2,3.06252951337293
46189,J,23,281,3187.2,28,1.6,-0.1,1.60312195418814,31.5,2856,-7.2,8,0.2,0,0.169227053140097,0.677837427471396,Normal,Calmo,Normal,2,2,3,3.20185180003339
46190,J,23,282,2150.4,32,0.8,0,0.8,19.3,2573,-0.8,6.4,0.1,0,0.169227053140097,0.677837427471395,Normal,Calmo,Normal,2,2,2,2.2370056981405
46191,J,23,283,1932.8,35,0.7,0.1,0.707106781186547,20.2,2425,-0.2,0.6,0.1,0,0.162828282828283,0.5771577722848,Normal,Calmo,Normal,2,2,2,1.80773443506075
46192,J,23,284,2380.8,37,0.8,0.1,0.806225774829855,45.6,2241,-0.4,0.2,0,0.0404516129032258,0.15875,0.5771577722848,Agressivo,Calmo,Normal,0,0,3,2.21906566700118
46193,J,23,285,2457.6,40,0.9,0.1,0.905538513813742,87.8,2067,0.8,1.2,0,0.265064516129032,0.152950819672131,0.42870203082376,Agressivo,Calmo,Calmo,2,1,3,1.45474472701173
46194,J,23,286,1574.4,42,0.3,0.1,0.316227766016838,15,2066,0.7,0.1,0,0,0.178731466227347,0.428702030823759,Normal,Calmo,Calmo,3,1,2,0.939307170048292
46195,J,23,287,396.8,41,-0.9,0.1,0.905538513813742,7.5,1544,-1.9,2.6,0,0,0.166009852216749,0.428702030823759,Normal,Calmo,Calmo,3,1,1,1.39339019477287
46196,J,23,288,473.6,39,-0.4,-0.4,0.565685424949238,8.5,1365,-8.4,6.5,0.5,0,0.154838709677419,0.428702030823759,Normal,Calmo,Calmo,3,1,1,1.09749222829994
46197,J,23,289,1625.6,39,0.2,-0.1,0.223606797749979,48.8,1844,-9.6,1.2,0.3,0.0574838709677419,0.154838709677419,0.491139876707792,Agressivo,Calmo,Calmo,2,1,2,2.24302944716218
46198,J,23,290,2048,40,0.3,-0.1,0.316227766016838,33.4,2665,4.1,13.7,0,0,0.152950819672131,0.491139876707792,Normal,Calmo,Calmo,3,1,2,2.34117281026829
46199,J,23,291,2022.4,42,0.5,0.4,0.640312423743285,20.7,2590,9.8,5.7,0.5,0,0.178731466227347,0.428702030823758,Normal,Calmo,Calmo,3,1,2,1.93759076210801
46200,J,23,292,486.4,46,0.8,0.1,0.806225774829855,22.6,2414,2.6,7.2,0.3,0,0.227079796264856,0.428702030823758,Normal,Calmo,Calmo,3,1,2,1.47965628773768
46201,J,23,293,1715.2,48,0.4,0.1,0.412310562561766,16.9,2356,0,2.6,0,0,0.2502787456446,0.491139876707792,Normal,Calmo,Calmo,3,1,2,1.24564815299823
46202,J,23,294,1088,49,0.1,0,0.1,11.3,1873,-0.5,0.5,0.1,0,0.261769911504425,0.491139876707792,Normal,Calmo,Calmo,3,1,2,0.744614653315414
46203,J,23,295,1280,49,0.2,0.1,0.223606797749979,20.7,1828,2.9,3.4,0.1,0,0.261769911504425,0.491139876707792,Normal,Calmo,Calmo,3,1,2,0.738121249404606
